price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,day_sold,Age_at_Sale,Year_since_Renovation,was_renovated
379950.0,4,1.75,1970,9389,1.0,0,0,5,7,1140,830,0,98133,47.7771,-122.339,1820,8135,5,54,54,False
583000.0,4,2.5,2660,4000,2.0,0,0,3,8,2660,0,0,98053,47.6876,-122.038,2330,4517,9,13,13,False
150000.0,2,1.0,870,5700,1.0,0,0,4,6,870,0,0,98056,47.498,-122.17,1020,5700,30,57,57,False
261500.0,3,2.5,1740,6992,2.0,0,0,3,7,1740,0,0,98042,47.3574,-122.158,1260,6825,21,24,24,False
278000.0,4,2.5,2290,3777,2.0,0,0,3,7,2290,0,0,98198,47.3617,-122.308,1480,3608,14,10,10,False
555000.0,4,2.75,2170,7140,1.0,0,0,3,8,1290,880,0,98052,47.691,-122.113,2120,7820,23,37,37,False
355000.0,3,1.75,2040,8173,1.0,0,0,3,7,1470,570,0,98133,47.7439,-122.333,1900,8172,27,56,56,False
375000.0,4,1.5,1770,6650,1.0,0,0,3,7,1770,0,0,98008,47.6011,-122.124,1600,7000,17,56,56,False
227000.0,3,1.75,2380,12681,1.0,0,0,1,6,1380,1000,0,98118,47.5294,-122.279,1720,6377,29,96,96,False
335000.0,4,2.0,2030,103672,1.0,0,0,4,7,2030,0,0,98022,47.1647,-121.973,1560,325393,19,45,45,False
680000.0,3,2.25,2270,23900,1.0,0,0,3,9,1820,450,0,98177,47.7506,-122.372,2520,28300,6,39,39,False
686500.0,2,1.75,1390,5025,1.5,0,0,4,8,1390,0,0,98105,47.6701,-122.288,2160,5000,5,87,87,False
410000.0,3,1.75,1530,26642,1.0,0,0,3,7,1180,350,0,98072,47.7422,-122.097,1550,13566,24,26,26,False
425000.0,2,1.0,1430,13300,1.5,0,0,3,6,1230,200,0,98033,47.6996,-122.203,1950,11421,26,93,93,False
562500.0,3,2.5,2030,7549,1.0,0,0,3,8,2030,0,0,98074,47.6187,-122.044,2040,7130,10,27,27,False
345000.0,4,2.5,2390,6976,2.0,0,0,3,7,2390,0,0,98056,47.4807,-122.182,2390,6346,14,11,11,False
627500.0,4,2.5,2540,11500,1.0,0,0,4,8,1640,900,0,98006,47.5609,-122.15,2820,9800,14,36,36,False
355000.0,3,1.0,1890,36300,1.0,0,0,3,7,1890,0,0,98024,47.5719,-121.914,1746,54014,13,53,53,False
335000.0,3,2.25,1870,5876,2.0,0,0,3,7,1870,0,0,98038,47.3779,-122.045,1670,6203,1,29,29,False
350000.0,4,3.0,1780,4228,1.0,0,0,3,7,1780,0,0,98118,47.5488,-122.287,1730,5304,11,62,62,False
590000.0,3,1.0,1610,58370,1.0,0,0,3,7,1610,0,0,98053,47.6718,-122.044,2510,58127,18,37,37,False
252000.0,3,2.0,1420,6788,2.0,0,0,3,7,1420,0,0,98023,47.2887,-122.351,1790,6607,17,24,24,False
1295000.0,5,4.0,4440,9270,1.0,0,0,5,10,2220,2220,0,98040,47.5708,-122.212,2720,9614,21,47,47,False
705000.0,4,2.0,1820,5001,2.0,0,0,3,7,1820,0,2002,98119,47.6438,-122.373,1440,5408,19,67,12,True
498000.0,3,2.0,1620,8400,1.0,0,0,3,7,1180,440,0,98052,47.6574,-122.128,2120,8424,14,46,46,False
312500.0,2,1.0,870,7227,1.0,0,0,3,7,870,0,0,98133,47.7288,-122.331,1250,7252,21,66,66,False
260000.0,4,1.75,1830,5375,1.0,0,0,2,7,1060,770,0,98198,47.4169,-122.316,1040,7500,24,52,52,False
209950.0,3,1.5,2290,9600,1.0,0,0,4,7,2290,0,0,98042,47.3643,-122.111,1310,9600,18,48,48,False
610000.0,3,1.75,1110,10402,1.0,0,0,4,7,1110,0,0,98006,47.5676,-122.177,2050,9660,10,48,48,False
500000.0,4,1.0,1440,7100,1.5,0,0,3,7,1440,0,0,98107,47.6725,-122.396,1490,5000,27,108,108,False
850000.0,3,3.5,3070,7050,1.0,0,3,3,8,1570,1500,1996,98125,47.7076,-122.276,2350,5881,24,87,19,True
689000.0,4,2.5,2440,11700,1.0,0,0,5,8,1480,960,0,98006,47.5606,-122.184,2140,10807,19,54,54,False
470000.0,4,2.0,2410,4680,2.0,0,0,3,9,2410,0,0,98008,47.6234,-122.113,1910,4611,10,40,40,False
640000.0,3,3.0,2270,5175,2.0,0,0,3,9,2130,140,0,98056,47.516,-122.203,2850,5661,7,12,12,False
290000.0,4,1.75,2340,7200,1.0,0,0,3,8,1590,750,0,98146,47.497,-122.369,1970,7800,12,54,54,False
258500.0,3,2.5,1800,9000,2.0,0,0,3,7,1800,0,0,98003,47.3186,-122.331,1670,8486,18,31,31,False
1100000.0,4,3.5,2210,7597,1.0,0,0,4,9,1550,660,2006,98004,47.5816,-122.197,2370,8811,14,37,8,True
420000.0,3,1.75,1820,22320,1.0,0,0,3,7,1250,570,0,98053,47.6441,-121.96,2030,22320,28,37,37,False
230000.0,3,1.0,1190,9083,1.0,0,0,3,7,1190,0,0,98198,47.4116,-122.293,1190,9450,16,59,59,False
252000.0,3,1.5,1400,6865,1.0,0,0,4,7,1400,0,0,98038,47.3639,-122.048,1480,8125,2,29,29,False
515000.0,3,2.5,2600,4506,2.0,0,0,3,8,2600,0,0,98028,47.7353,-122.222,2600,4658,30,11,11,False
425000.0,2,1.0,910,4635,1.0,0,0,4,6,910,0,0,98107,47.675,-122.393,1740,5000,9,109,109,False
575000.0,3,2.5,1760,2320,2.0,0,2,3,8,1760,0,0,98126,47.5723,-122.376,1760,4698,25,21,21,False
390000.0,2,1.0,860,5160,1.0,0,0,4,7,860,0,0,98117,47.6823,-122.388,1090,5356,26,105,105,False
561500.0,4,2.25,2310,9800,1.0,0,0,3,8,1780,530,0,98033,47.6657,-122.178,2310,9800,17,46,46,False
1350000.0,4,1.75,2000,3728,1.5,0,0,4,9,1820,180,0,98112,47.643,-122.299,1950,3728,7,89,89,False
835000.0,5,2.75,2460,7830,1.0,0,0,5,9,1490,970,0,98115,47.6938,-122.31,2050,7830,25,59,59,False
245000.0,2,1.0,1020,15000,1.5,0,0,3,6,1020,0,0,98168,47.4956,-122.321,1480,14519,18,82,82,False
475200.0,3,2.5,1670,3980,2.0,0,0,3,8,1670,0,0,98027,47.5317,-122.047,1670,2897,11,14,14,False
425000.0,2,1.0,790,5024,1.0,0,0,4,7,790,0,0,98117,47.6833,-122.395,1330,5024,13,73,73,False
218000.0,2,1.5,2010,7755,2.0,0,0,3,7,2010,0,0,98178,47.4947,-122.233,1360,8037,2,63,63,False
600000.0,4,2.5,2600,6536,2.0,0,0,3,9,2600,0,0,98056,47.5232,-122.191,2640,6185,22,15,15,False
545000.0,4,2.25,1890,7210,1.0,0,0,3,8,1890,0,0,98008,47.6342,-122.117,1920,7210,10,48,48,False
2408000.0,5,2.5,4600,23250,1.5,0,2,3,9,3600,1000,2003,98004,47.623,-122.218,5500,20066,28,97,12,True
460000.0,5,3.0,2008,5050,1.0,0,0,3,7,1216,792,0,98118,47.5376,-122.292,2040,5297,6,23,23,False
425000.0,2,1.0,880,6413,1.0,0,0,3,7,880,0,0,98116,47.573,-122.395,1360,6413,23,64,64,False
455000.0,3,1.75,1700,8360,1.0,0,0,4,7,850,850,0,98006,47.5766,-122.147,1520,8360,21,59,59,False
313100.0,3,2.0,1730,12821,1.0,0,0,3,8,1730,0,0,98001,47.353,-122.272,1980,11336,21,21,21,False
780000.0,4,3.5,3910,59863,2.0,0,0,4,10,2490,1420,0,98027,47.4846,-122.067,2830,37674,23,27,27,False
345500.0,4,2.5,2160,9682,2.0,0,0,3,8,2160,0,0,98031,47.4106,-122.204,1770,9600,23,15,15,False
243000.0,3,1.75,1200,8034,1.0,0,0,5,7,1200,0,0,98031,47.4135,-122.18,1270,7600,19,40,40,False
670000.0,5,3.5,3860,9600,1.0,0,3,4,8,2660,1200,0,98034,47.7139,-122.223,2440,9600,8,41,41,False
325000.0,3,1.5,1320,7560,1.0,0,0,3,6,840,480,0,98019,47.7451,-121.98,1210,7560,11,32,32,False
281000.0,2,1.0,1280,12500,1.0,0,0,3,7,1060,220,0,98178,47.4833,-122.237,1460,17771,2,63,63,False
130000.0,3,1.0,1100,5100,1.0,0,0,4,7,1100,0,0,98108,47.5231,-122.332,1450,5100,5,102,102,False
340000.0,3,2.5,2170,9798,2.0,0,0,3,7,2170,0,0,98038,47.3817,-122.023,2020,8121,30,19,19,False
485000.0,4,2.75,2720,51396,2.0,0,0,4,8,2720,0,0,98059,47.4777,-122.1,1960,51366,9,38,38,False
642860.0,4,2.75,2520,6398,2.0,0,0,3,8,2520,0,0,98072,47.7685,-122.159,2520,6398,17,0,0,False
747000.0,3,1.75,2560,4800,1.0,0,0,3,7,1280,1280,0,98112,47.6207,-122.295,1620,4800,3,103,103,False
559950.0,4,2.5,2650,7200,2.0,0,0,3,8,2250,400,0,98133,47.7317,-122.354,2110,7269,29,35,35,False
577288.0,4,2.75,2870,7200,2.0,0,0,3,9,2870,0,0,98108,47.5688,-122.317,2030,5400,17,6,6,False
575000.0,2,1.0,1230,2726,1.5,0,0,3,7,880,350,0,98117,47.6815,-122.359,1710,3750,24,94,94,False
287000.0,3,1.0,1450,6000,1.0,0,0,4,7,1450,0,0,98118,47.5238,-122.287,1170,6464,5,61,61,False
1149000.0,4,3.75,3180,9889,2.0,0,0,3,9,2500,680,0,98033,47.6853,-122.204,2910,8558,10,2,2,False
335000.0,2,1.0,1800,8900,1.0,0,0,3,6,900,900,0,98168,47.51,-122.323,2040,10450,24,70,70,False
375000.0,4,2.25,2020,12500,2.0,0,0,2,8,2020,0,0,98056,47.5403,-122.175,1800,13175,6,49,49,False
325000.0,2,1.0,620,14823,1.0,0,0,3,6,620,0,0,98125,47.7322,-122.3,1400,7930,6,89,89,False
530000.0,3,2.25,2190,220414,1.0,0,0,4,7,1330,860,0,98059,47.5041,-122.102,2550,175982,23,39,39,False
287000.0,4,2.25,1980,7081,1.0,0,0,3,7,1470,510,0,98032,47.3669,-122.288,1980,7081,12,38,38,False
320000.0,5,3.0,2970,7000,1.0,0,0,3,8,1810,1160,0,98023,47.3079,-122.341,2630,8062,26,36,36,False
425000.0,4,2.5,2270,4400,2.0,0,0,3,7,2270,0,0,98065,47.5381,-121.888,2090,4400,22,8,8,False
550000.0,3,1.0,1630,6009,1.0,0,3,4,8,1630,0,0,98117,47.693,-122.383,2120,6009,6,60,60,False
135000.0,3,1.0,1520,8450,1.0,0,0,2,6,1120,400,0,98023,47.328,-122.337,1320,8450,2,53,53,False
695000.0,3,1.75,2080,5687,1.5,0,0,4,8,2080,0,0,98144,47.5776,-122.289,2300,5995,17,90,90,False
975000.0,5,2.5,3020,9648,1.0,0,2,4,9,1980,1040,0,98006,47.5586,-122.134,2890,12598,6,38,38,False
210000.0,4,1.75,2180,28710,1.0,0,0,3,8,1180,1000,0,98198,47.405,-122.288,2180,28710,20,64,64,False
518000.0,4,1.75,1780,8768,1.0,0,0,4,7,1050,730,0,98125,47.7085,-122.283,1590,8100,31,63,63,False
335500.0,3,1.0,1370,6780,2.0,0,0,3,6,1370,0,0,98125,47.7156,-122.291,1450,7214,9,84,84,False
750000.0,4,3.5,3050,7020,2.0,0,3,3,9,2050,1000,0,98126,47.571,-122.374,2170,5900,26,30,30,False
515000.0,3,1.75,1490,12000,1.0,0,0,4,7,1490,0,0,98006,47.569,-122.175,1630,12000,23,58,58,False
344500.0,4,2.75,1800,5453,1.0,0,0,3,7,1050,750,0,98055,47.4632,-122.209,1820,6900,21,12,12,False
470000.0,3,1.5,1760,6723,1.0,0,0,3,7,1160,600,0,98118,47.5514,-122.266,2080,8965,16,56,56,False
606150.0,4,1.75,1770,9848,1.0,0,0,3,8,1370,400,0,98008,47.6208,-122.099,2040,9587,4,47,47,False
292000.0,4,2.75,2910,7712,1.0,0,0,3,7,1600,1310,0,98002,47.2842,-122.198,2220,6649,20,16,16,False
450000.0,3,2.5,2880,426452,2.0,0,3,3,7,2880,0,0,98092,47.2485,-122.101,1460,320890,7,36,36,False
429000.0,3,1.75,2520,5043,1.0,0,0,3,8,1260,1260,0,98126,47.5339,-122.372,1360,4920,19,57,57,False
765000.0,4,2.5,3190,38119,2.0,0,0,3,9,3190,0,0,98053,47.6698,-122.044,2560,36280,20,26,26,False
425000.0,2,1.0,540,2500,1.0,0,0,3,5,540,0,0,98107,47.6729,-122.383,1290,5000,15,110,110,False
505000.0,4,2.5,3170,5340,2.0,0,0,3,7,3170,0,0,98059,47.4911,-122.138,3010,5340,12,15,15,False
544950.0,3,1.75,1830,7371,1.0,0,0,3,7,1830,0,0,98008,47.6059,-122.121,1600,7700,17,58,58,False
382000.0,3,2.0,1360,4840,1.5,0,0,3,8,1360,0,0,98126,47.5487,-122.376,1450,4840,24,78,78,False
475000.0,3,1.75,1870,25157,2.0,0,0,3,7,1870,0,0,98014,47.695,-121.915,1870,15391,28,36,36,False
355000.0,3,1.5,1370,4790,2.0,0,0,4,7,1370,0,0,98034,47.7253,-122.164,1370,3799,17,33,33,False
410000.0,4,2.5,1700,9000,1.0,0,0,5,7,1700,0,0,98034,47.7306,-122.233,1370,7592,3,42,42,False
450000.0,4,2.0,1960,5008,1.0,0,0,3,6,980,980,1988,98144,47.5958,-122.299,1175,2315,3,115,27,True
565000.0,7,4.5,4140,9066,1.0,0,0,3,7,2070,2070,0,98125,47.7302,-122.291,1440,1865,28,36,36,False
529100.0,2,1.0,1290,6528,1.5,0,0,4,7,1290,0,0,98115,47.694,-122.29,1670,5712,14,74,74,False
452500.0,4,2.5,2460,6454,2.0,0,0,3,7,2460,0,0,98065,47.5381,-121.89,2320,4578,12,9,9,False
245000.0,4,2.0,1580,8000,1.0,0,0,3,7,1040,540,0,98003,47.3467,-122.304,1550,8000,22,47,47,False
415000.0,1,1.0,700,2550,1.0,0,0,3,6,700,0,0,98117,47.6783,-122.383,1330,4110,30,61,61,False
610000.0,4,2.5,2410,15899,2.0,0,3,3,9,2410,0,0,98074,47.6242,-122.04,2360,11412,24,24,24,False
363500.0,4,1.75,2180,9702,1.0,0,0,5,7,1090,1090,0,98178,47.4973,-122.268,2020,9792,16,52,52,False
510000.0,3,2.75,1950,12630,1.0,0,0,4,8,1230,720,0,98052,47.6301,-122.107,1990,12196,4,46,46,False
650000.0,4,2.5,2630,28298,2.0,0,0,3,8,2630,0,0,98053,47.6314,-121.968,2840,26071,25,19,19,False
290000.0,4,2.5,2050,9015,2.0,0,0,4,7,2050,0,0,98058,47.4357,-122.168,1780,8820,14,42,42,False
170000.0,3,1.0,790,6750,1.0,0,0,2,6,790,0,0,98178,47.4984,-122.24,960,6298,18,71,71,False
510000.0,2,1.0,1070,5280,1.0,0,0,3,6,1070,0,0,98122,47.6168,-122.303,1380,2370,30,115,115,False
2280000.0,7,8.0,13540,307752,3.0,0,4,3,12,9410,4130,0,98053,47.6675,-121.986,4850,217800,5,15,15,False
316000.0,4,2.5,2320,7379,2.0,0,0,3,8,2320,0,0,98003,47.3432,-122.316,2230,7614,22,27,27,False
690000.0,4,2.5,2670,13463,2.0,0,0,4,9,2670,0,0,98029,47.5627,-122.018,2560,10982,12,25,25,False
199950.0,2,1.0,700,5200,1.0,0,0,5,5,700,0,0,98056,47.4924,-122.174,970,5200,8,62,62,False
207000.0,3,1.0,860,7740,1.0,0,0,3,6,860,0,0,98178,47.4906,-122.244,980,7200,13,54,54,False
449950.0,4,2.25,3490,8400,1.5,0,0,4,8,3490,0,0,98058,47.4513,-122.128,2320,8723,16,39,39,False
361550.0,3,1.75,1160,257875,1.0,0,0,2,7,1160,0,0,98059,47.4655,-122.072,1420,15450,18,35,35,False
824000.0,4,3.5,3650,57538,2.0,0,0,3,10,3650,0,0,98077,47.7711,-122.041,3730,56257,24,18,18,False
537000.0,3,1.75,1550,10050,1.0,0,0,5,7,1550,0,0,98008,47.6345,-122.123,1720,10050,6,58,58,False
838400.0,4,2.5,2620,9525,2.5,0,0,4,9,2620,0,0,98040,47.5631,-122.219,2580,9525,5,40,40,False
225000.0,2,1.0,720,4758,1.0,0,0,3,6,720,0,0,98126,47.5176,-122.376,990,4920,11,67,67,False
329900.0,3,2.0,1380,5198,1.0,0,0,4,7,1380,0,0,98106,47.5514,-122.357,1320,6827,23,33,33,False
282500.0,4,1.0,1170,34925,1.0,0,0,4,6,1170,0,0,98065,47.5305,-121.841,1610,28108,6,73,73,False
229950.0,3,1.75,1170,11960,1.0,0,0,4,7,1170,0,0,98042,47.3279,-122.136,1230,9800,6,46,46,False
500000.0,2,1.0,1630,12059,1.0,0,0,3,7,1270,360,0,98125,47.7228,-122.314,1660,8800,31,68,68,False
495000.0,3,1.75,1890,6557,1.0,0,0,3,8,1890,0,0,98125,47.7032,-122.286,1920,6793,4,47,47,False
149500.0,3,1.0,1010,9450,1.0,0,0,4,7,1010,0,0,98198,47.3592,-122.315,1240,9450,10,55,55,False
726000.0,3,2.5,2040,10033,1.0,0,0,4,8,1420,620,0,98005,47.6375,-122.173,2260,10115,18,40,40,False
899000.0,4,2.5,4080,10295,2.0,0,0,3,10,4080,0,0,98075,47.5933,-121.982,3470,10295,9,17,17,False
317000.0,3,1.0,1270,8925,1.0,0,0,5,7,1270,0,0,98056,47.5124,-122.165,1270,8996,15,60,60,False
395000.0,1,1.0,790,3000,1.0,0,0,3,6,790,0,0,98199,47.6544,-122.386,1110,4100,26,62,62,False
360000.0,4,3.0,2580,6740,2.0,0,0,3,8,2580,0,0,98058,47.4296,-122.185,2010,6740,2,16,16,False
570000.0,4,2.5,2290,6738,2.0,0,0,3,8,2290,0,0,98029,47.5714,-122.005,2100,6261,18,18,18,False
320000.0,4,2.5,3490,5000,2.0,0,0,3,8,3490,0,0,98042,47.3772,-122.127,2910,5025,19,11,11,False
320000.0,3,1.75,1510,30185,1.5,0,0,3,7,1510,0,0,98058,47.4118,-122.089,1470,12465,25,38,38,False
268000.0,5,2.5,2400,4564,2.0,0,0,3,7,2400,0,0,98042,47.369,-122.126,1880,4109,12,11,11,False
191000.0,2,1.0,900,3400,1.0,0,0,5,6,900,0,0,98108,47.5269,-122.314,940,6000,27,109,109,False
400000.0,2,1.0,1270,7440,1.0,0,0,4,7,910,360,0,98126,47.5285,-122.372,1040,7500,4,65,65,False
515000.0,2,1.0,1050,5000,1.0,0,0,5,7,1050,0,0,98107,47.6699,-122.369,1340,5000,1,107,107,False
610000.0,4,2.5,2950,9010,2.0,0,0,3,9,2950,0,0,98065,47.531,-121.86,3160,8813,16,11,11,False
538000.0,2,1.75,1850,3060,1.0,0,0,3,7,1060,790,1992,98115,47.6821,-122.308,1850,4080,24,85,22,True
432000.0,3,2.5,1970,4036,2.0,0,0,4,7,1970,0,0,98065,47.5335,-121.869,1960,5020,3,11,11,False
335000.0,4,2.25,2400,8592,2.0,0,0,3,8,2400,0,0,98055,47.4383,-122.193,2180,8100,27,37,37,False
302000.0,5,1.75,2360,8642,1.5,0,0,5,7,2060,300,0,98133,47.7617,-122.335,1950,8491,20,89,89,False
787500.0,4,1.75,1580,9382,1.0,0,0,3,7,1080,500,0,98039,47.6353,-122.232,2010,9382,4,51,51,False
420000.0,3,1.0,1790,7055,1.0,0,0,5,8,1520,270,0,98133,47.718,-122.355,1710,7055,18,77,77,False
560000.0,3,2.5,2840,216493,2.0,0,0,3,9,2840,0,0,98014,47.702,-121.892,2820,175111,18,23,23,False
535000.0,3,2.5,1970,6634,2.0,0,0,3,8,1970,0,0,98029,47.5759,-122.012,2090,6176,23,26,26,False
310000.0,3,2.5,1780,6771,1.0,0,0,3,7,1230,550,0,98106,47.5237,-122.353,1780,6771,10,24,24,False
760000.0,5,2.0,3920,5250,1.5,0,0,5,7,2560,1360,0,98144,47.5798,-122.294,1830,4240,8,104,104,False
242500.0,3,1.75,1550,1905,2.0,0,0,3,7,1550,0,0,98055,47.4331,-122.195,1550,1866,22,9,9,False
1313000.0,6,3.0,2980,7200,1.5,0,2,3,8,2980,0,0,98119,47.6366,-122.362,1720,3600,20,104,104,False
235000.0,3,1.0,1270,7153,1.0,0,0,5,6,1270,0,0,98055,47.4815,-122.226,1650,7153,16,65,65,False
598780.0,4,2.25,3040,12160,1.0,0,0,4,7,1520,1520,0,98007,47.5911,-122.133,2560,12090,23,52,52,False
433200.0,3,2.5,2075,16200,2.0,0,0,3,8,2075,0,0,98045,47.4848,-121.698,2300,32379,7,12,12,False
343000.0,2,1.0,1110,9920,1.0,0,0,5,6,700,410,0,98056,47.5454,-122.192,2830,10091,11,73,73,False
145000.0,2,1.0,800,8125,1.0,0,0,3,6,800,0,0,98033,47.6836,-122.174,2390,8125,10,50,50,False
291970.0,1,1.0,680,21727,1.0,0,0,3,5,680,0,1995,98058,47.446,-122.175,1470,19406,16,63,20,True
599950.0,3,1.0,1680,7910,1.0,0,0,3,7,1680,0,0,98146,47.5085,-122.385,1330,7910,18,66,66,False
1749000.0,4,2.5,3910,22710,1.5,0,0,3,8,3910,0,2003,98004,47.6295,-122.217,2920,16544,25,106,11,True
870000.0,4,1.75,2780,11000,1.0,0,0,3,9,1560,1220,0,98004,47.595,-122.203,2350,11700,19,51,51,False
323000.0,4,2.75,2000,9083,2.0,0,0,4,7,2000,0,0,98038,47.3511,-122.058,1690,7735,8,23,23,False
727000.0,4,3.0,3150,9703,2.0,0,0,3,9,3150,0,0,98075,47.5962,-122.018,3150,8819,25,13,13,False
166000.0,1,1.0,1120,17332,1.0,0,0,3,7,1120,0,0,98001,47.2972,-122.267,1280,17334,23,26,26,False
450000.0,4,1.75,1740,12204,1.0,0,0,3,7,1270,470,0,98155,47.7675,-122.277,2190,12204,30,54,54,False
400000.0,3,2.5,2970,23100,1.0,0,0,3,7,1510,1460,0,98072,47.7735,-122.133,2390,20300,24,47,47,False
599000.0,3,2.5,2970,23100,1.0,0,0,3,7,1510,1460,0,98072,47.7735,-122.133,2390,20300,10,48,48,False
165000.0,3,1.0,1150,19200,1.0,0,0,4,5,1150,0,0,98001,47.2756,-122.27,1290,19200,5,106,106,False
229000.0,2,1.0,1190,7408,1.0,0,0,3,6,830,360,0,98168,47.5094,-122.31,1140,7408,5,73,73,False
305000.0,1,1.0,900,7500,1.0,0,0,3,5,900,0,1987,98155,47.7553,-122.283,1470,7500,13,68,27,True
930000.0,3,3.25,2950,4446,2.0,0,0,3,9,2450,500,0,98116,47.5852,-122.391,1930,4255,15,13,13,False
542000.0,3,2.5,1990,15985,1.0,0,0,3,8,1540,450,0,98007,47.6205,-122.141,2470,10125,23,50,50,False
214000.0,3,1.0,1020,9147,1.0,0,0,4,6,1020,0,1965,98010,47.3127,-122.002,1600,9700,9,114,49,True
718000.0,3,2.5,2070,7200,2.0,0,0,3,8,2070,0,0,98033,47.6946,-122.211,1650,8877,9,13,13,False
349000.0,3,2.5,1430,1002,3.0,0,0,3,8,1430,0,0,98103,47.698,-122.349,1430,1530,11,12,12,False
305000.0,3,2.5,2030,8000,2.0,0,0,3,7,2030,0,0,98031,47.4024,-122.216,2290,7945,5,18,18,False
498000.0,3,2.5,1620,2640,2.0,0,0,4,7,1620,0,1993,98122,47.6036,-122.305,1370,3840,15,114,21,True
799950.0,4,3.5,4220,196817,2.0,0,0,3,10,4220,0,0,98092,47.2642,-122.187,2500,195395,23,21,21,False
737000.0,3,2.5,2300,7800,2.0,0,2,3,9,2300,0,0,98052,47.6842,-122.155,2300,8187,5,18,18,False
860000.0,4,3.25,3830,10005,2.0,0,0,3,10,3830,0,0,98075,47.5953,-122.039,2555,5204,26,13,13,False
339950.0,3,2.5,2390,34041,1.0,0,0,3,8,1840,550,0,98042,47.3546,-122.081,2460,35686,2,30,30,False
249000.0,3,2.25,1440,7673,1.0,0,0,3,7,940,500,0,98031,47.4034,-122.178,1440,8418,16,32,32,False
370000.0,2,1.0,910,5525,1.0,0,0,2,6,910,0,0,98126,47.5322,-122.379,1620,5525,7,105,105,False
725000.0,3,2.0,1550,12262,1.0,0,0,4,7,1550,0,0,98040,47.5755,-122.216,2900,12372,13,50,50,False
529000.0,5,2.5,2380,91476,1.0,0,0,4,8,1580,800,0,98059,47.479,-122.153,1880,12870,5,38,38,False
310000.0,4,2.75,2060,8100,1.0,0,0,4,7,1310,750,0,98198,47.3581,-122.317,1540,8100,17,27,27,False
315000.0,4,2.25,1880,9163,2.0,0,0,3,8,1880,0,0,98058,47.4362,-122.165,1900,7980,27,33,33,False
1300000.0,4,2.5,3470,4160,2.0,0,0,3,9,2480,990,0,98119,47.63,-122.363,2280,5440,2,87,87,False
435000.0,3,2.0,2360,12744,2.0,0,0,5,7,2360,0,0,98059,47.483,-122.164,1650,8625,5,50,50,False
350000.0,3,1.75,1970,10800,1.0,0,0,4,7,1300,670,0,98056,47.5107,-122.172,1970,8768,16,35,35,False
240000.0,3,1.0,1040,7800,1.0,0,0,3,7,1040,0,0,98055,47.4804,-122.229,1780,8400,8,66,66,False
410000.0,3,2.25,1420,3750,2.0,0,0,3,7,1420,0,0,98116,47.5725,-122.383,1430,4664,28,28,28,False
430000.0,4,2.75,2290,5249,2.0,0,0,3,7,2290,0,0,98059,47.4916,-122.162,2270,4348,23,11,11,False
446000.0,4,2.5,1530,8375,1.0,0,0,3,7,1020,510,0,98034,47.7174,-122.236,1650,9794,18,40,40,False
240000.0,3,1.5,1360,9760,1.5,0,0,5,7,1360,0,0,98045,47.4648,-121.757,1310,11456,11,30,30,False
595000.0,4,3.0,3680,35736,1.5,0,0,4,8,2320,1360,0,98027,47.4703,-122.015,3210,39512,8,45,45,False
215150.0,3,1.0,920,4770,1.0,0,0,4,6,920,0,0,98042,47.3654,-122.082,920,4770,6,46,46,False
319950.0,2,1.0,1070,5824,1.0,0,2,5,7,1070,0,0,98178,47.507,-122.242,2090,7980,22,65,65,False
385000.0,3,2.0,1590,9912,2.0,0,0,3,8,1590,0,0,98070,47.3731,-122.43,1670,9912,16,14,14,False
280000.0,3,2.5,1600,6700,2.0,0,0,3,8,1600,0,0,98042,47.3618,-122.074,1790,7577,25,24,24,False
399950.0,3,2.5,1510,7300,1.0,0,0,3,7,1040,470,0,98034,47.7153,-122.211,1360,7300,11,41,41,False
132500.0,3,1.0,1080,10500,1.0,0,0,3,7,1080,0,0,98001,47.32,-122.278,1200,9607,23,47,47,False
399950.0,2,0.75,1330,2856,1.0,0,0,4,7,930,400,0,98126,47.5671,-122.37,1330,2856,23,99,99,False
290000.0,2,1.0,850,6800,1.0,0,0,3,7,850,0,0,98133,47.7282,-122.337,870,6800,21,66,66,False
860000.0,5,2.25,1960,8592,1.0,0,0,4,8,1290,670,0,98004,47.6066,-122.192,1720,8592,12,57,57,False
3100000.0,6,4.25,6980,15682,3.0,0,4,4,12,5330,1650,0,98040,47.5552,-122.231,3930,18367,29,15,15,False
245000.0,4,1.0,1530,7200,1.5,0,0,3,7,1400,130,0,98178,47.5015,-122.262,1530,7200,16,66,66,False
255000.0,3,1.5,1320,7980,1.0,0,0,3,7,1320,0,0,98178,47.5068,-122.259,2000,7700,15,58,58,False
310000.0,4,3.0,2320,7200,2.0,0,0,3,7,2320,0,0,98155,47.7703,-122.312,2050,10000,13,38,38,False
299000.0,3,1.0,960,8100,1.0,0,0,3,7,960,0,0,98155,47.7763,-122.305,1080,8100,13,59,59,False
575000.0,4,2.5,2040,5508,2.0,0,0,4,8,2040,0,0,98029,47.5719,-122.007,2130,5496,10,18,18,False
284000.0,3,1.0,1080,8214,1.0,0,0,3,7,1080,0,0,98133,47.7401,-122.348,1850,13560,14,70,70,False
840000.0,3,1.75,2020,4800,1.0,0,0,4,8,1090,930,0,98115,47.6726,-122.294,1680,4800,7,89,89,False
442573.0,3,1.75,1780,7567,1.0,0,0,3,7,1290,490,0,98034,47.7314,-122.225,1910,8645,13,34,34,False
